campaign_id,product_type,campaign_type,location,audience_size,budget,ad_text,hashtags,image_brightness,image_colorfulness,cta_strength,expected_engagement_rate,actual_leads,currency
EDU01291,Education,Brand Awareness,Madurai,948874,1820,Discover amazing education deals! Get Offer now!,#Trending #InstaAd #LimitedOffer,0.4802611440224165,0.7529431878463129,0.8932420648330552,1.0,2390,INR
FIN01267,Finance,Brand Awareness,Chennai,8853499,581,Discover amazing finance deals! Join Today now!,#BestChoice #BrandDeal #Marketing #LimitedOffer,0.6868812480440954,0.9183178612928752,0.4849643279887912,1.0,605,INR
FAS01033,Fashion,Brand Awareness,Vellore,418033,1869,Discover amazing fashion deals! Learn More now!,#Launch #Sale,0.805856669482087,0.5644427814013231,0.9883829680019672,1.0,1383,INR
EDU01387,Education,Brand Awareness,Madurai,666926,1434,Discover amazing education deals! Learn More now!,#Trending #LimitedOffer,0.5195891843958594,0.667761529547492,0.74266104277769,1.0,1448,INR
FIN01580,Finance,Conversions,Madurai,1070559,1798,Discover amazing finance deals! Join Today now!,#Ad #BestChoice,0.4109964813649253,0.8060547471955241,0.8766737758335262,1.0,2668,INR
FOO01421,Food,Brand Awareness,Chennai,10957272,1240,Discover amazing food deals! Join Today now!,#Ad #LimitedOffer,0.5309918394509023,0.7358863212848782,0.5880920563475023,1.0,940,INR
FAS02068,Fashion,Traffic,Thanjavur,319590,1932,Discover amazing fashion deals! Download App now!,#Marketing #Ad #Discount #BestChoice,0.2496103954417355,0.7858079135135096,0.6695656865540935,1.0,1040,INR
BEA01097,Beauty,Engagement,Salem,673220,1622,Discover amazing beauty deals! Try Free now!,#Discount #Launch #Viral,0.8457944338786321,0.7482593396660859,0.8153286948620699,1.0,1319,INR
TEC01997,Technology,Engagement,Dindigul,291339,630,Discover amazing technology deals! Get Offer now!,#Promo #Ad #Sale #Launch,0.4445652959609455,0.4397087934210115,0.757808019341237,1.0,450,INR
FOO02005,Food,Engagement,Thoothukudi,421897,1523,Discover amazing food deals! Get Offer now!,#BestChoice #Launch #Marketing,0.7103449503720876,0.3027303009862483,0.7439075943583271,1.0,1449,INR
FOO02039,Food,Conversions,Dindigul,151062,1782,Discover amazing food deals! Join Today now!,#InstaAd #NewProduct #Viral,0.9345926763448672,0.6458357500010958,0.3974303308132672,1.0,1741,INR
TEC01067,Technology,Brand Awareness,Erode,447736,56,Discover amazing technology deals! Learn More now!,#Promo #Marketing,0.8117739865362031,0.4600417935651958,0.5907490940011396,1.0,47,INR
EDU01946,Education,Brand Awareness,Nagercoil,150448,1243,Discover amazing education deals! Join Today now!,#BestChoice #BrandDeal #Sale #Trending,0.8215899981947369,0.7694504528495139,1.0,1.0,1409,INR
FOO01269,Food,Traffic,Thoothukudi,295462,268,Discover amazing food deals! Shop Now now!,#Marketing #BestChoice #LimitedOffer #NewProduct,0.8011435667795616,0.6972088003806053,0.5129939091219056,1.0,221,INR
FIN01647,Finance,Conversions,Erode,445885,776,Discover amazing finance deals! Get Offer now!,#Launch #Viral #NewProduct,0.5138456984027306,0.8516115090660931,0.4722250962274586,1.0,976,INR
FOO01309,Food,Traffic,Vellore,347915,882,Discover amazing food deals! Sign Up now!,#Sale #LimitedOffer,0.6788476219032678,0.8547579662478982,0.9340582848753152,1.0,752,INR
FAS01031,Fashion,Traffic,Nagercoil,104632,197,Discover amazing fashion deals! Sign Up now!,#NewProduct #Sale #Promo #Trending,0.578507511192438,0.5798790637500829,0.6229555116813033,1.0,84,INR
FOO01674,Food,Conversions,Coimbatore,1658956,1886,Discover amazing food deals! Sign Up now!,#Marketing #Promo #Discount,0.6251470384617891,0.7300947822516399,0.9167087641259074,1.0,1058,INR
TEC01636,Technology,Engagement,Chennai,9447960,953,Discover amazing technology deals! Download App now!,#Viral #LimitedOffer #Promo #Trending,0.3844800926402896,1.0,0.4419878691884762,1.0,888,INR
FAS01029,Fashion,Conversions,Thoothukudi,308099,1431,Discover amazing fashion deals! Sign Up now!,#Trending #NewProduct #Promo #Ad,0.8385236578516275,0.7943283908896137,0.8618895272534284,1.0,1312,INR
TEC01452,Technology,Brand Awareness,Thoothukudi,207561,114,Discover amazing technology deals! Join Today now!,#Trending #Sale #BestChoice #Launch,0.6169210369289035,0.5611494563044256,0.5754250853726744,1.0,115,INR
EDU01007,Education,Leads,Tirupur,404866,896,Discover amazing education deals! Download App now!,#Launch #BestChoice,0.6332977983554241,0.8798985661318671,1.0,1.0,1212,INR
FAS01735,Fashion,Brand Awareness,Vellore,382152,341,Discover amazing fashion deals! Download App now!,#NewProduct #Viral #Promo #Discount,0.7162985627105348,0.4234443017924844,0.5093639841151051,1.0,237,INR
BEA01817,Beauty,Traffic,Salem,425036,1803,Discover amazing beauty deals! Try Free now!,#Launch #LimitedOffer #Viral,0.7300411017876585,0.8002634240280082,0.3823862792236759,1.0,1603,INR
FAS01106,Fashion,Leads,Madurai,886193,1319,Discover amazing fashion deals! Download App now!,#NewProduct #Discount #Ad #Viral,0.5609252157091916,1.0,0.7241084296983724,1.0,1121,INR
AUT01894,Automobile,Traffic,Nagercoil,126734,776,Discover amazing automobile deals! Try Free now!,#Discount #Launch,0.7822398659989988,0.578087239662467,1.0,1.0,903,INR
AUT01144,Automobile,Brand Awareness,Vellore,326069,1443,Discover amazing automobile deals! Learn More now!,#LimitedOffer #BestChoice,0.7648666107492335,0.7948956337770402,0.5274688504530207,1.0,2212,INR
EDU01520,Education,Conversions,Tirunelveli,410977,1111,Discover amazing education deals! Get Offer now!,#Viral #Promo,0.4789007644167143,0.995199490819296,0.5870203933410283,1.0,1066,INR
BEA01982,Beauty,Brand Awareness,Thanjavur,162910,351,Discover amazing beauty deals! Sign Up now!,#LimitedOffer #Marketing #InstaAd,0.6964020074021067,0.9005370769196555,0.5814734067608368,1.0,191,INR
FAS01993,Fashion,Brand Awareness,Madurai,835623,1785,Discover amazing fashion deals! Download App now!,#BestChoice #Promo #Discount,0.6098227289185817,0.5488646322542202,0.4326100235306694,1.0,724,INR
AUT01662,Automobile,Engagement,Chennai,10568103,846,Discover amazing automobile deals! Get Offer now!,#NewProduct #LimitedOffer #Viral,0.498196092775415,0.8267836545906476,0.961080908487774,1.0,1048,INR
FIN01808,Finance,Conversions,Madurai,581264,497,Discover amazing finance deals! Get Offer now!,#NewProduct #Marketing,0.7879039396045081,0.927260113916216,0.8688458824679169,1.0,796,INR
FIN01539,Finance,Leads,Salem,323275,416,Discover amazing finance deals! Download App now!,#Sale #Discount #Viral,0.4796661993820868,0.8460730693971192,0.7983002619380242,1.0,428,INR
FAS01360,Fashion,Traffic,Kanniyakumari,152274,852,Discover amazing fashion deals! Sign Up now!,#Promo #NewProduct,0.5625037622042889,0.6995980689946077,0.7825496685413984,1.0,493,INR
FAS01304,Fashion,Brand Awareness,Tirupur,412521,1532,Discover amazing fashion deals! Get Offer now!,#LimitedOffer #Ad #Trending #BestChoice,0.533265848017673,0.5193278084904619,0.6812610087476498,1.0,1036,INR
FIT01127,Fitness,Traffic,Madurai,862920,896,Discover amazing fitness deals! Sign Up now!,#Promo #Viral,0.4599646258369748,0.4423467789353158,0.4867443645578451,1.0,470,INR
AUT01215,Automobile,Conversions,Chennai,10288228,1088,Discover amazing automobile deals! Shop Now now!,#BestChoice #Viral,0.5017903512689544,0.6182659986311879,0.4991398825052898,1.0,702,INR
TEC01763,Technology,Engagement,Salem,494053,1368,Discover amazing technology deals! Sign Up now!,#Discount #NewProduct #InstaAd #LimitedOffer,0.780428601642199,0.457030180524856,1.0,1.0,2063,INR
FOO01910,Food,Traffic,Dindigul,365731,795,Discover amazing food deals! Download App now!,#LimitedOffer #BestChoice #Launch,0.5631438713347705,0.6435188046947793,0.7710729598090489,1.0,752,INR
EDU01813,Education,Brand Awareness,Thoothukudi,385625,353,Discover amazing education deals! Sign Up now!,#BrandDeal #NewProduct #Marketing #Trending,0.4938083747116603,0.4898445717964313,0.552463092121342,1.0,247,INR
FIT01600,Fitness,Conversions,Kanniyakumari,128447,1735,Discover amazing fitness deals! Sign Up now!,#Trending #Marketing #Discount,0.64449761424868,0.9764478127245269,0.8959939852538628,1.0,1912,INR
FOO01703,Food,Conversions,Tirupur,365601,1640,Discover amazing food deals! Sign Up now!,#Launch #Sale,0.6307590358181974,0.904566628537792,0.7279227988951227,1.0,1629,INR
TEC01148,Technology,Conversions,Thoothukudi,275703,913,Discover amazing technology deals! Try Free now!,#Trending #BrandDeal #InstaAd,0.514905866720945,0.6822432917316839,0.5870344447931862,1.0,665,INR
FOO01440,Food,Traffic,Thanjavur,226090,1750,Discover amazing food deals! Try Free now!,#Launch #BrandDeal,0.5909742663439627,0.6750514043093752,0.7925953760355172,1.0,2007,INR
EDU01430,Education,Traffic,Erode,479404,1534,Discover amazing education deals! Sign Up now!,#Viral #NewProduct #Ad,0.6902972044959461,0.7615021783204867,0.4095425492613435,1.0,1157,INR
FAS01621,Fashion,Leads,Kanniyakumari,192581,1543,Discover amazing fashion deals! Shop Now now!,#Discount #BestChoice,0.4626784456364561,0.725291843812138,0.574282811582261,1.0,1153,INR
FIN01985,Finance,Leads,Kanniyakumari,83812,367,Discover amazing finance deals! Try Free now!,#Discount #BestChoice #Ad,0.5888623892423643,0.9326194095350844,0.5421573882615303,1.0,302,INR
BEA02248,Beauty,Brand Awareness,Dindigul,309096,1200,Discover amazing beauty deals! Get Offer now!,#Sale #InstaAd #Marketing #LimitedOffer,0.6104935463622254,0.6191347223841814,0.8314072502824615,1.0,843,INR
FAS01713,Fashion,Traffic,Dindigul,339728,1937,Discover amazing fashion deals! Join Today now!,#Viral #Discount #NewProduct,0.7615447537568488,0.6151302717548526,0.9967475298981544,1.0,990,INR
EDU01903,Education,Leads,Nagercoil,216148,992,Discover amazing education deals! Learn More now!,#Marketing #Discount,0.675990621786241,0.8175949740491882,0.4108035947178264,1.0,844,INR
FIT01355,Fitness,Traffic,Kanchipuram,316421,1531,Discover amazing fitness deals! Learn More now!,#NewProduct #InstaAd,0.4955356207003947,0.4666187881949499,0.6954119386552347,1.0,857,INR
TEC01519,Technology,Engagement,Madurai,1025893,1314,Discover amazing technology deals! Try Free now!,#BestChoice #Ad #Viral #InstaAd,0.5214739647731211,1.0,0.7911289963104569,1.0,1869,INR
FIT01408,Fitness,Engagement,Kanniyakumari,151158,1599,Discover amazing fitness deals! Sign Up now!,#BestChoice #NewProduct #LimitedOffer,0.8333930361084081,0.40367839121952,1.0,1.0,1660,INR
EDU01580,Education,Traffic,Thoothukudi,272303,538,Discover amazing education deals! Learn More now!,#InstaAd #Sale,0.6783633693367439,1.0,0.9945687506577998,1.0,649,INR
TEC01766,Technology,Conversions,Chennai,10255363,51,Discover amazing technology deals! Learn More now!,#InstaAd #LimitedOffer,0.4576450685716985,0.5625506223886021,0.8010925559159792,1.0,72,INR
BEA01011,Beauty,Conversions,Tiruchirappalli,870365,1356,Discover amazing beauty deals! Try Free now!,#BrandDeal #Sale #Trending #Ad,0.7924271329569031,0.6510596686542853,0.7181610532608264,1.0,1030,INR
FIT01660,Fitness,Conversions,Kanchipuram,387210,851,Discover amazing fitness deals! Try Free now!,#Promo #Viral,0.3673635470751059,0.7386418990112863,0.7944575643576,1.0,566,INR
FAS01970,Fashion,Engagement,Tiruchirappalli,661949,1216,Discover amazing fashion deals! Get Offer now!,#Sale #Launch,0.6882654270360461,0.7875012406946073,0.5556644960729165,1.0,627,INR
TEC01162,Technology,Leads,Tirupur,276125,1367,Discover amazing technology deals! Join Today now!,#Promo #InstaAd #Discount,0.8361463031559156,0.5435774489871431,1.0,1.0,1221,INR
FOO01198,Food,Traffic,Salem,444990,1816,Discover amazing food deals! Shop Now now!,#InstaAd #Discount #LimitedOffer #BrandDeal,0.4704765275934905,0.4931382475624388,0.6075391753748545,1.0,1174,INR
AUT01096,Automobile,Leads,Thoothukudi,358518,807,Discover amazing automobile deals! Try Free now!,#Ad #LimitedOffer #BestChoice,0.4214836495220767,0.5821060966492034,0.836147163724016,1.0,608,INR
FAS01259,Fashion,Engagement,Thoothukudi,324040,1052,Discover amazing fashion deals! Join Today now!,#BestChoice #Ad,0.4401697965154584,0.9386341729950288,0.5194093151277501,1.0,726,INR
TEC01040,Technology,Traffic,Kanchipuram,344118,650,Discover amazing technology deals! Try Free now!,#InstaAd #Launch #NewProduct #BrandDeal,0.5005893621763737,0.7254256142644663,0.8153381981100676,1.0,804,INR
AUT01452,Automobile,Conversions,Kanniyakumari,104818,658,Discover amazing automobile deals! Download App now!,#Viral #Promo #Discount #BestChoice,0.7063413565619998,0.2960597817815893,0.7909997485003897,1.0,793,INR
FAS01487,Fashion,Engagement,Thanjavur,381966,345,Discover amazing fashion deals! Shop Now now!,#LimitedOffer #BestChoice,0.6831552586211317,0.4246769811850873,0.3697432291453513,1.0,186,INR
EDU01407,Education,Brand Awareness,Kanchipuram,466468,770,Discover amazing education deals! Shop Now now!,#LimitedOffer #Launch #BrandDeal,0.7215275450743145,0.9822576398459048,0.474826054889756,1.0,589,INR
FAS01518,Fashion,Engagement,Tiruchirappalli,738467,711,Discover amazing fashion deals! Join Today now!,#Trending #Discount,0.7088150687353336,0.6789894247148365,0.3468453737668266,1.0,475,INR
EDU01842,Education,Engagement,Kanchipuram,471255,1100,Discover amazing education deals! Shop Now now!,#Viral #LimitedOffer,0.5053006671209448,0.7438459564635511,0.6728557492139441,1.0,954,INR
FAS01311,Fashion,Conversions,Thoothukudi,216389,188,Discover amazing fashion deals! Learn More now!,#BestChoice #BrandDeal #Launch #Ad,0.6090205466952439,0.7695178205125539,0.7472115892827285,1.0,82,INR
FIT01731,Fitness,Leads,Thanjavur,272177,1855,Discover amazing fitness deals! Join Today now!,#BrandDeal #BestChoice,0.453114974298651,0.8561246827018132,0.3117819773728404,1.0,1000,INR
EDU01432,Education,Leads,Madurai,803571,1142,Discover amazing education deals! Get Offer now!,#LimitedOffer #Viral #NewProduct #Ad,0.6564671901299401,0.4613926103292631,0.943749147346172,1.0,769,INR
FIN02207,Finance,Conversions,Tirunelveli,359818,1028,Discover amazing finance deals! Sign Up now!,#BestChoice #LimitedOffer #Discount #InstaAd,0.7308585472790199,0.7115454727813627,0.1674021457423979,1.0,607,INR
AUT02033,Automobile,Conversions,Nagercoil,222883,1567,Discover amazing automobile deals! Shop Now now!,#Launch #Marketing #Ad #Viral,0.4981782520958685,0.717588786814181,0.7244508953469716,1.0,2059,INR
FOO01183,Food,Leads,Coimbatore,1762501,79,Discover amazing food deals! Download App now!,#NewProduct #Trending #Discount #InstaAd,0.5094974105173351,0.6113763978597331,0.7202655907576642,1.0,58,INR
EDU01576,Education,Traffic,Dindigul,281189,64,Discover amazing education deals! Sign Up now!,#Sale #Ad #LimitedOffer #BestChoice,0.3977199517460829,0.4881197694641763,0.5746307645201778,1.0,40,INR
FIN01251,Finance,Traffic,Kanchipuram,312221,705,Discover amazing finance deals! Get Offer now!,#Promo #Ad,0.5284140094351828,0.5305868486279467,1.0,1.0,943,INR
FIN01540,Finance,Brand Awareness,Tirupur,415543,1313,Discover amazing finance deals! Learn More now!,#Marketing #Discount #Viral,0.6373344259769788,0.7785270681444085,0.1979221258292861,1.0,1375,INR
EDU01272,Education,Traffic,Erode,475378,415,Discover amazing education deals! Shop Now now!,#Ad #InstaAd,0.6538113602278036,0.6677252953268289,0.659253529865463,1.0,387,INR
FIT01237,Fitness,Brand Awareness,Salem,560669,1936,Discover amazing fitness deals! Shop Now now!,#Viral #NewProduct #Sale #BrandDeal,0.5712471533276462,0.7281555459105055,0.8372590897837999,1.0,2414,INR
EDU01341,Education,Traffic,Tirunelveli,434936,631,Discover amazing education deals! Download App now!,#InstaAd #Trending,0.6761340235094558,0.6328204450529673,0.8898647631067492,1.0,693,INR
FIN01011,Finance,Engagement,Nagercoil,153441,637,Discover amazing finance deals! Sign Up now!,#BestChoice #Launch #Sale,0.7603296199338798,0.852699350685923,0.4783239041026019,1.0,1063,INR
EDU01705,Education,Engagement,Nagercoil,100846,645,Discover amazing education deals! Shop Now now!,#NewProduct #Launch #Viral #LimitedOffer,0.5770150354423759,0.8100701015616913,0.1424529166628063,1.0,604,INR
FAS02247,Fashion,Engagement,Nagercoil,110954,1537,Discover amazing fashion deals! Join Today now!,#NewProduct #Promo #Trending #BrandDeal,0.4958252384627923,0.7869785925354676,0.1597718493083194,1.0,697,INR
AUT01585,Automobile,Brand Awareness,Nagercoil,179239,1127,Discover amazing automobile deals! Sign Up now!,#Promo #Ad #NewProduct,0.4161912326243111,0.4126438578283506,0.6590455137231482,1.0,906,INR
TEC01444,Technology,Engagement,Tiruchirappalli,644761,1258,Discover amazing technology deals! Learn More now!,#Trending #Marketing #BestChoice,0.553304794785785,0.6264471782534049,0.4952590152871817,1.0,858,INR
EDU01500,Education,Traffic,Tirupur,246514,1279,Discover amazing education deals! Download App now!,#BestChoice #Viral #BrandDeal #NewProduct,0.5908963098210184,0.5885932935499203,0.6104664182959489,1.0,731,INR
FIN02127,Finance,Traffic,Tirupur,288236,207,Discover amazing finance deals! Shop Now now!,#Ad #InstaAd,0.7153173127248086,0.7365480968780893,1.0,1.0,257,INR
FIT01934,Fitness,Leads,Thanjavur,247579,1225,Discover amazing fitness deals! Shop Now now!,#LimitedOffer #Ad #BestChoice,0.6139364428939079,0.5197404208062467,1.0,1.0,1380,INR
FOO01381,Food,Conversions,Dindigul,287541,1122,Discover amazing food deals! Try Free now!,#Promo #NewProduct,0.3314515062005833,0.5398265013498729,0.6651947830843408,1.0,644,INR
FAS01958,Fashion,Leads,Thoothukudi,264323,1926,Discover amazing fashion deals! Try Free now!,#LimitedOffer #BrandDeal #Ad #Trending,0.5650004509116431,0.9928405262364955,0.3587424880240469,1.0,1268,INR
FAS01416,Fashion,Leads,Nagercoil,191922,1793,Discover amazing fashion deals! Sign Up now!,#Marketing #Viral,0.7433906213646546,0.7277305250945705,0.4559050878699801,1.0,693,INR
FOO01741,Food,Brand Awareness,Erode,389139,1139,Discover amazing food deals! Learn More now!,#Launch #Ad,0.5234683352385904,0.8474354021219639,0.4040485565858462,1.0,695,INR
